,review_comment_message,is_good_review
35713,"o produto veio faltando diversas peças para montar o produto que trata,se de uma gaveteiro. Aliás, não tinha nenhuma informação de que o produto viria desmontado. Quero fazer a devolução imediatamente",0
35714,ótimo produto atendeu as minhas expectativas,1
35715,Super recomendo comprar aqui,1
35716,Dia 17/10 recebi o enfeite Camelo: sem nota fiscal e/ou DANFE. Dia 19/10 recebi a cortina (NF somente da cortina). AINDA NÃO RECEBI os dois Incensários Quadrados em Vidro Amor. Dou nota ZERO a targaryen.,0
35717,"O produto não foi entregue. Só quero saber se vai ser cobrado no meu cartão de credito, e se for como vou receber meu dinheiro de volta ?",0
35718,"Me enviaram o modelo de 2+2 sendo que na descrição do produto falava de 4+4. Por isso a avaliação está baixa, estou aguardando a troca....",0
35719,"O produto, Maleta Médica da Barbie é lindo, perfeito, nossa sobrinha amou...
Só teve atraso na entrega, deve ser pq foi enviado via pac dos correios.",1
35720,obrigada por ter sido entregue na data,1
35721,"Fiz 3 compras nesse dia em parceiros diferentes, porém o restante já chegou !",0
35722,"muito bom
",1
35723,"produto bem embalado, chego bem antes do prazo!",1
35724,"Tanto loja quanto o vendedor e lixeira muito bom, recomendo tudo.Entrega super rápido, chegou muito antes do prazo.Amei tudo",1
35725,"Mercadoria não foi entregue, lamentável!!!!!",0
35726,"demorou um pouco pra chegar .. a embalagem é precária para o produto e ainda não o testei. no mais, correto",1
35727,"Veio certinho e não demorou, só a latinha que veio um pouco amassadinha, mas gostei da pigmentação da tinta.",1
35728,"Prazo de entrega para 9 dias, chegou no 2o.!!!",1
35729,Pedindo cancelamento na mesma hora da compra e insistiram em entregar. Neguei o recebimento do correio e devolvi.,0
35730,Recebi o produto antes do prazo. ,1
35731,Adorei,1
35732,Muito ruim a demora na entrega. Se fosse por transportadora seria mesmo valor e muito mais rápido a entrega. ,0
35733,"Boa tarde! 
Recebi as outras duas calculadoras dois dias depois, tudo ok. 
Obrigado. ",1
35734,"Recomendo a todos, produto muito bom, é entrega rápida!",1
35735,"Tudo como imaginei, tudo correto!!!",1
35736,Excelente,1
35737,"Gostaria muito que me enviassem de novo o produto porque ele foi roubado , não queria ficar sem ele!",1
35738,Parabéns. Estou muito satisfeita,1
35739,MINHA COMPRA NAO CHEGOU!!,0
35740,Produto não atendeu as expectativas. Não faz o que promete.,0
35741,bom preco,1
35742,Produto entregue muito rápido.,1
35743,Produto ok,1
35744,"Comprei e paguei por um produto que nao veio,a oferta era de um combo com 2 pacotes,comprei e paguei por 2 combos,ou seja 4 pacotes,e me enviaram apenas 2 pacotes.quando vou receber o restante????????",0
35745,Entrega rápida,1
35746,Primeira vez que tenho problemas com a loja.,0
35747,Recebi tudo corretamente e rápido,1
35748,"Apesar de ter vindo com defeito,fui muito bem atendida e o problema rapidamente solucionado, agradeço imensamente!",1
35749,"ENTREGARAM O PRODUTO ERRADO (DIFERENTE DO ANUNCIADO) E COM DEFEITO!!!

NÃO CONSIGO CONTATO COM A lannister POIS A VENDA FOI FEITA ""POR UM PARCEIRO""...

JÁ ENVIEI MENSAGENS E NADA!!!!

E AGORA??",0
35750,Produto entregue com avaria e não tem estoque para repor,0
35751,"Nem todos os parceiros de baratheon são idôneos como este; Estou me incomodando com um Purificador de Água marca POLAR, adquirido através o baratheon..............",1
35752,Simplesmente não entrega o produto,0
35753,"Péssimo parceiro da lannister!
Nem satisfação ele dá.
Quero meu dinheiro de volta.
Estou aguardando.
",0
35754,Execelente produto e de preço justo!,1
35755,"O anúncio da a entender que se trata de um produto original da xerox. No entanto, o cartucho toner parece ser produto reciclado de fornecedor pararelo.",0
35756,Super recomendo... perfeita!,1
35757,gostei muito,1
35758,Comprei dois itens no mesmo pedido um chegou em 5 dias muito rápido o outro demorou 15 dias,0
35759,"Recebi o produto, mas a embalagem e falta do selo de autenticidade não me deixaram confortável.Solicitei a troca e enviei, cancelaram a troca já com os produtos a caminho da targaryen exijo o estorno do $",0
35760,produto muito bom otimo recomendo,1
35761,Compro sempre e recomendo. Show,1
35762,"Entrega rápida, bem embalada. Referente o café estou testando ainda. ",1
35763,"Nao abri ainda,pq nao vou usar agora
.",1
35764,"Muito lindo, produto de qualidade diferenciada e acabamento perfeito !",1
35765,Não recebi minha compra por favor pode mi reenviar mi liga 81 992013121 novo endereço Rua ojival correia lei 105 cep55643808 gravata pernambucano,0
35766,"tirando alguns problemas que já tive

ainda indico",0
35767,bom,1
35768,"Produto bom, prático e fácil manuseio . Recomendo a todos a comprarem. ",1
35769,Satisfeito,1
35770,EXCELENTE E LINDA. ,1
35771,Nos primeiros dias fiquei em duvida mas agora tenho certeza que e otimo roda varios jogos unico ruim e que vc não vai achar peças no brasil ou seja e rapido mais muinto raro,1
35772,Valeu a compra,1
35773,Não recebi o produto como anunciado no site. ,0
35774,otimo serviço,1
35775,"Demorou demais para chegar, e mesmo tendo pago frete para receber em casa, tive que buscar nos correios, e isso que moro há um quilômetro do mesmo. Pago para ter comodidade e não recebo!!! Sacanagem",0
35776,"Muito bom super recomendo 
",1
35777,lannister sempre recomendo,1
35778,"Foram comprados dois produtos, na nota fiscal que veio com a encomenda constam os dois produtos, mas na caixa da encomenda só havia um dos produtos adquiridos! ",0
35779,"Gostei do produto, só o som do boneco que já falhando... Com menos de 15 duas de uso... 
",1
35780,"Amei!! O produto chegou super dentro do prazo, exatamente igual ao pedido!",1
35781,"o produto chegou no prazo em perfeito estado 
",1
35782,"compra certa, recomendo a loja ",1
35783,"Super recomendo, pessoal responsavel e bem atencioso. Gostei do que coprei!!",1
35784,Produto entregue no prazo e em ordem.,1
35785,"Produto exatamente como anunciado, bem embalado e entregue no prazo!",1
35786,"O produto demorou muito a chegar quase um mês.Por mim já ter comprado em outros site com entrega rápidas, antes até do previsto essa infelizmente me deixou insatisfeita.",0
35787,"produto de otima qualidade e entregue bem antes do prazo combinado,",1
35788,Maravilhoso.,1
35789,Estou solicitando a devolução do produto.,0
35790,"A bolsa que o site descreve não bate com a que recebi. A qualidade do produto é péssima! É uma bolsa maternidade bem frágil. Chegou antes do prazo, porém não recomendo comprar.",0
35791,gostei do produto,1
35792,Entrega rápida e produtos de ótima qualidade ,1
35793,Achei exelente. Pous recebi antes do Prazo. ,1
35794,Adorei,1
35795,atendimento perfeito,1
35796,FOI CANCELADO. COMO FAÇO PARA FAZER OUTRO PEDIDO CO O VALOR PAGO ?,0
35797,"fiquei desapontado com o produto, foi solicitado conforme mostra o modelo e recebemos outro, manchado, riscado, parecia que ja estava em uso... muito triste, ligamos e fomos passado de para outros e..",0
35798,chegou tudo certo em prazo recorde,1
35799,Muito bom o produto,1
35800,Gostamos do produto perfeito recomendo,1
35801,"O elefante que selecionei na compra era azul bem claro e veio azul escuro, 7 dias depois da data combinada. Sem etiqueta que sinaliza que o produto é original. As orelhas tem cheiro de amaciante.",0
35802,"A entrega atrasou em apenas um dia. Devido à despachos aquém do horário para distribuição. Um dia não faz diferença alguma. A ""targaryen"" é parceira há tempos, e nunca tive problemas com a ""lannister"".",1
35803,"estou a mais de um mês aguardando minha compra.
Estou decepcionada com o baratheon.
Não compro mais.",0
35804,"Sem comentários, recomendo!!! ",1
35805,Foi tudo correto. ,1
35806,"Site seguro, rastreamento do produto é entrega ok",0
35807,Não recebi o produto,0
35808,adorei a compra chegou 15 dias antes!!! super recomendo,1
35809,excelente,1
35810,"Amei os pincéis de maquiagem. São excelentes,muito obrigada! Boa noite.",1
35811,Amei o meu produto e recomendo a todos!!,1
35812,"MUITO BOM, MACIO,",1
35813,A COMPRA FOI CANCELADA PELA lannister PELO FATO DO PARCEIRO NÃO TER ENTREGUE,0
35814,O material da mochila é bem fraco. ,0
35815,"exelente, produto ótimo e entregue bem antes do prazo, dando total segurança para outras compras.",1
35816,Excelente produto.,1
35817,"Gostei muito , entregaram rápido , antes até do combinado muito bom ....",1
35818,"eu amei meu tapete
",1
35819,Recebi os produtos conforme o combinado.,1
35820,E uma compra secura eu gastei muito de compra nessa empresa ,1
35821,Entrega antes do prazo. Meu filho amou.,1
35822,Comprei de 240 tabletes e veio 120 entrei com pedido de troca estou aguardando resposta.Dependendo de como a loja parceira resolverá meu problema direi se indico ou ñ.,0
35823,otimo,1
35824,Dá pra uma pessoa só. bem quentinho e macio. amei.,1
35825,"Empresa séria, e entrega antes do prazo prometido!",1
35826,so recebi um produtro foi pedido dois ,0
35827,"Entrega feita dentro do prazo, parabéns a lannister, mas o produto é péssimo joga muita água pra fora, é de um material bem fraco e não veio a receita que informam, embalagem original toda rasgada.",0
35828,"Muito rápida a entrega, produtos muito bem embalados. Voltarei a comprar com certeza!!",1
35829,A demora pra entrega é maior que de outros produtos e isso é desanimador,1
35830,Foi ate entregue antes do prazo... Parabéns.,1
35831,"Foi entregue a toalha marron a vermelha não veio,e a nota estava com a toalha ,como faço agora ,pois preciso da toalha e nada ,fica difícil desta forma continuar cliente de vocês.",1
35832,produto de acordo com o preço.,1
35833,O produto chegou no prazo e emio otimas condicoes ,1
35834,Duas caixas vieram um pouco deformadas (uma caixa dentro da outra) não encaixando as tampas..como houve demora na entrega optei por não efetuar a troca pelo transtorno do processo e mais demora.,0
35835,Não recebi até agora e gostaria de saber o que vou dar de Natal para meu neto.Quando vou receber o meu dinheiro de volta antes do Natal????,0
35836,Antes do produto chegar falei do critério da entrega... não atenderam. ,0
35837,O PRODUTO CHEGOU TODO AMASSADO. TÃO AMASSADO QUE VINCOU O ADESIVO E IMPOSSIBILITOU O USO DO PRODUTO. PÉSSIMO.,0
35838,Nao entregaram o produto e nao entraram em contato para resolver o problema ate o momento.,0
35839,ATRASO EXCESSIVO,0
35840,"Chegou antes do prazo, bem embalado, produto excelente.",1
35841,Entrega rápida mto contente,1
35842,Esperando o resultado..,0
35843,Os Correios entregam quando entendem. Só sabem fazer greve.,0
35844,"comprei um produto Kit 3 Magnésio Dimalato 1g 60 Comprimidos e recebi o produto contendo 260mg, isto é 1/4 do que comprei",0
35845,"Adoro o relógio lindo, a entrega foi antes do prazo ... recomendo ",1
35846,Amei meu produto chegou antes do prazo,1
35847,"Não recebi o produto até o momento... Segundo o site está entregue. Mas entregue à quem??? Eu não recebi.
Pelo rastreio aparece PARADO nos correios do Rio de Janeiro.
Aguardo retorno.",0
35848,"Comprei e depois me avisaram que não tinha estoque, situação extremamente desagradável.",0
35849,Tô grato pela rapidez,1
35850,foi tudo rapido,1
35851,"Prezados;
Até a presente data, o produto não me foi entregue. Gostaria de saber quais medidas a lannisters.com irá tomar, para que eu não fique no prejuízo. Foi minha 1ª compra (para testar) a loja.",0
35852,"Muito bom o produto, mas se estiver procurando uma cortina blackout essa não é a cortina. Do restante é ótimo!",1
35853,Gostei do produto. Mas deveria vir com um manual de instruções. ,1
35854,"gostei muito!!,foi entregue antes do prazo, parabéns pela equipe.",1
35855,"Ñ enviaram o priduto, nem ao menos emitiram a nota fiscal",0
35856,Entrega boa,1
35857,atrasou 13 dias minha entrega suporte 0%,0
35858,ótimo,1
35859,"mais uma vez confirmo que,o produto veio errado!Em vez de cartucho75 XL 12 ml--Entregaram
1-cartucho 122 xl color+1 cartucho 122 xl preto!
ERRADO!Quero o reembolso!",0
35860,recomendo,1
35861,Prestam um Ótimo trabalho. Muito eficientes. ,1
35862,Entrega rápida e eficiente.,1
35863,Gostei. ,1
35864,"foi entregue no prazo certo , porisso que compro sempre no baratheon empresa super seria . brigada pela atenção",1
35865,"Chegou conforme consta na descrição e nas fotos, e foi entregue antes do prazo.",1
35866,"Infelizmente não sabia a diferença e comprei para dar de presente, mas por se tratar de kit para mini berço minha amiga nao pode usar. ",1
35867,"Loja muito boa e prazo de entrega para antes da previsão.
",1
35868,Decepcionante ,0
35869,"Entrega rápida produto ótimo .
Recomendo . ",1
35870,Produto era exatamente o que esperava e chegou antes do prazo,1
35871,A capa não serve para ser usada com motosnaps,0
35872,"Eu amei o produto, e a entrega foi fantástica!!! ",1
35873,a loja esta de parabens recomendo,1
35874,"Chegou bem antes do prazo previsto, e veio tudo certinho! ",1
35875,"Eh lindo, adorei
Veio super rápido 
Recomendo ",1
35876,A capa de tecido é muita apertada deformando a espuma.,0
35877,"Pedido realizado no dia 18/07 com previsão de entrega para o dia 26/07. Hoje é dia 30/07 e nem a NF do produto foi emitida ainda!
Pior... Sem nenhuma satisfação de lannister nem targaryen...
Péssimo...",0
35878,NENHUMA ESCLARECIMENTO SOBRE ATRASO DA ENTREGA. ,0
35879,Faz um mês que comprei o produto é não foi entregue vou reclamar no reclame aqui é pedir reembolso já vai pra segunda parcela e não recebi.,0
35880,Muito bom. Produto chegou rápido. Recomendo. ,1
35881,Estão de parabéns muito bom ,1
35882,Meu endereço estava errado e até agora a loja nao deu uma posição o produto já chegou na loja porém não sei se vão me reenviar ou devolver o dinheiro. Se vcs puderem me ajudar eu agradeço ,1
35883,Produto perfeito. Muito bom. Entrega no prazo. Super recomendo,1
35884,Não posso avaliar sem ter recebido o produto,0
35885,falta a lannister e o fornecedor monitorarem os produtos até a entrega das mesmos.,0
35886,"Boa para a entrega,porem tive meu cartao bloqueado apos esta compra.Logo após fazer a compra ,no dia seguinte o BB avisou que estava bloqueando meu cartao de credito.",1
35887,A cortina veio uma parte maior do que a outra! Muita diferença mesmo! ,0
35888,"das 5 canetinhas só duas funcionam tres não saem tinta
",0
35889,"A princípio fiquei preocupado com o longo prazo de entrega em dias úteis, porém ele chegou um pouco antes.",1
35890,Gostei muito do pruduro. E a emtrega foi dentro do prazo,1
35891,Produto entregue antes do prazo,1
35892,"O produto entregue não foi o mesmo que comprei,e ainda veio com defeito a parte lateral direita veio aberta com isso o volume sobe sozinho só de segurar no controle, não estou conseguindo o meu reimbo",0
